"linenumber","fec_committee_id","clean_name","tran_id","flag_orgind","recipient","address_one","address_two","city","state","zip","date","amount","purpose","memo_code","memo_text"
"SB17","C00412304","Montanans For Tester","500343598","ORG","Bistro Cacao","320 Massachusetts Ave NE",,"Washington","DC","200025702","2024-01-24","200","Catering / Meals","X","*"
"SB17","C00412304","Montanans For Tester","500343585","ORG","The Dubliner","4 F St NW",,"Washington","DC","20001","2024-01-24","2362.5","Catering / Meals","X","*"
"SB17","C00412304","Montanans For Tester","500343821","ORG","Le Pain Quotidien","800 17Th St NW",,"Washington","DC","200063962","2024-01-24","425.75","Catering / Meals","X","*"
"SB17","C00412304","Montanans For Tester","500343610","ORG","Charlie Palmer Steakhouse","101 Constitution Ave NW",,"Washington","DC","200012133","2024-03-10","500","Catering / Meals","X","*"
"SB17","C00412304","Montanans For Tester","500343604","ORG","Le Pain Quotidien","800 17Th St NW",,"Washington","DC","200063962","2024-03-10","653.31","Catering / Meals","X","*"
"SB17","C00412304","Montanans For Tester","500343642","ORG","Bistro Cacao","320 Massachusetts Ave NE",,"Washington","DC","200025702","2024-03-10","2032.5","Catering / Meals","X","*"
"SB17","C00412304","Montanans For Tester","500343643","ORG","Bistro Cacao","320 Massachusetts Ave NE",,"Washington","DC","200025702","2024-03-10","200","Catering / Meals","X","*"
"SB17","C00412304","Montanans For Tester","500343644","ORG","Bistro Cacao","320 Massachusetts Ave NE",,"Washington","DC","200025702","2024-03-10","250","Catering / Meals","X","*"
"SB17","C00412304","Montanans For Tester","500343662","ORG","Bistro Cacao","320 Massachusetts Ave NE",,"Washington","DC","200025702","2024-03-10","1782.5","Catering / Meals","X","*"
"SB17","C00412304","Montanans For Tester","500343827","ORG","Bistro Cacao","320 Massachusetts Ave NE",,"Washington","DC","200025702","2024-03-10","250","Catering / Meals","X","*"
"SB17","C00412304","Montanans For Tester","500343828","ORG","Bistro Cacao","320 Massachusetts Ave NE",,"Washington","DC","200025702","2024-03-10","250","Catering / Meals","X","*"
"SB21","C00412304","Montanans For Tester","500343569","ORG","US Senate Restaurants","US Capitol Building Room S-110",,"Washington","DC","205100001","2024-01-24","201.33","Catering/meals-Officially connected","X","*"
"SB21","C00412304","Montanans For Tester","500343573","ORG","US Senate Restaurants","US Capitol Building Room S-110",,"Washington","DC","205100001","2024-01-24","201.33","Catering/meals-Officially connected","X","*"
"SB21","C00412304","Montanans For Tester","500343582","ORG","US Senate Restaurants","US Capitol Building Room S-110",,"Washington","DC","205100001","2024-01-24","201.34","Catering/meals-Officially connected","X","*"
"SB21","C00412304","Montanans For Tester","500343594","ORG","US Senate Restaurants","US Capitol Building Room S-110",,"Washington","DC","205100001","2024-01-24","110.4","Catering/meals-Officially connected","X","*"
"SB21","C00412304","Montanans For Tester","500343599","ORG","US Senate Restaurants","US Capitol Building Room S-110",,"Washington","DC","205100001","2024-01-24","201.34","Catering/meals-Officially connected","X","*"
"SB21","C00412304","Montanans For Tester","500343600","ORG","US Senate Restaurants","US Capitol Building Room S-110",,"Washington","DC","205100001","2024-01-24","201.33","Catering/meals-Officially connected","X","*"
"SB21","C00412304","Montanans For Tester","500343602","ORG","US Senate Restaurants","US Capitol Building Room S-110",,"Washington","DC","205100001","2024-03-10","273.5","Catering/meals-Officially connected","X","*"
"SB21","C00412304","Montanans For Tester","500343609","ORG","US Senate Restaurants","US Capitol Building Room S-110",,"Washington","DC","205100001","2024-03-10","241.18","Catering/meals-Officially connected","X","*"
"SB21","C00412304","Montanans For Tester","500343612","ORG","US Senate Restaurants","US Capitol Building Room S-110",,"Washington","DC","205100001","2024-03-10","110.4","Catering/meals-Officially connected","X","*"
"SB21","C00412304","Montanans For Tester","500343710","ORG","US Senate Restaurants","US Capitol Building Room S-110",,"Washington","DC","205100001","2024-03-10","201.34","Catering/meals-Officially connected","X","*"
"SB17","C00856344","Friends Of Hilary Franz","B-167247","ORG","Thompson Hotel","221 Tingey Street Southeast",,"Washington","DC","20003","2024-03-05","311.48","meals","X","MEMO: Subvendor of-Hilary Franz"
"SB17","C00856344","Friends Of Hilary Franz","B-167248","ORG","Thompson Hotel","221 Tingey Street Southeast",,"Washington","DC","20003","2024-03-05","188.5","meals","X","MEMO: Subvendor of-Hilary Franz"
"SB17","C00752584","Nikema For Congress, Inc","500662761","ORG","National Democratic Club","30 Ivy St SE",,"Washington","DC","200034006","2024-01-03","152.08","Meals",,
"SB17","C00539866","Robin Kelly For Congress","500647336","ORG","Burrito Brothers","205 Pennsylvania Ave SE",,"Washington","DC","200031164","2024-03-25","163.74","Meals",,
"SB17","C00539866","Robin Kelly For Congress","500646740","ORG","National Democratic Club","30 Ivy St SE",,"Washington","DC","200034006","2024-03-16","81.73","Food & Beverage",,
"SB17","C00539866","Robin Kelly For Congress","500647371","ORG","Ocean Prime","1341 G St NW",,"Washington","DC","200053105","2024-03-12","168.76","Food & Beverage",,
"SB17","C00539866","Robin Kelly For Congress","500647393","ORG","The Smith - Penn Quarters","901 F St NW",,"Washington","DC","200041417","2024-03-04","100.75","Meals",,
"SB17","C00499467","Titus For Congress","500346955","ORG","Corner Bakery","529 14th St NW",,"Washington","DC","200451000","2024-03-14","279.01","Meals",,
"SB17","C00558627","Gallego For Arizona","500339742","ORG","Lardente DC","200 Massachusetts Ave NW",,"Washington","DC","200011429","2024-02-09","349.8","Meeting Food and Beverage","X","*"
"SB17","C00499467","Titus For Congress","500346956","ORG","Corner Bakery","529 14th St NW",,"Washington","DC","200451000","2024-03-22","130.12","Meals",,
"SB17","C00752584","Nikema For Congress, Inc","500662891","ORG","National Democratic Club","30 Ivy St SE",,"Washington","DC","200034006","2024-03-04","35.86","Meals",,
"SB17","C00680934","Ilhan For Congress","500491604","ORG","Wok And Roll","604 H St NW",,"Washington","DC","200013732","2024-01-12","169","Food and Beverage",,
"SB17","C00680934","Ilhan For Congress","500491605","ORG","Wok And Roll","604 H St NW",,"Washington","DC","200013732","2024-01-12","690.68","Food and Beverage",,
"SB17","C00558627","Gallego For Arizona","500339610","ORG","Lardente DC","200 Massachusetts Ave NW",,"Washington","DC","200011429","2024-01-12","174.24","Meeting Food and Beverage","X","*"
"SB17","C00680934","Ilhan For Congress","500498151","ORG","Oyamel Cocina Mexicana","401 7Th St NW",,"Washington","DC","200042202","2024-03-29","128.9","Food and Beverage",,
"SB17","C00558627","Gallego For Arizona","500341629","ORG","National Democratic Club","30 Ivy St SE",,"Washington","DC","200034006","2024-03-04","2871.97","Meeting Food and Beverage",,
"SB17","C00558627","Gallego For Arizona","500337203","ORG","National Democratic Club","30 Ivy St SE",,"Washington","DC","200034006","2024-01-09","698.14","Meeting Food and Beverage",,
"SB17","C00558627","Gallego For Arizona","500343376","ORG","Charlie Palmer Steak","101 Constitution Ave NW",,"Washington","DC","200012133","2024-03-13","185.1","Meeting Food and Beverage","X","*"
"SB17","C00558627","Gallego For Arizona","500343350","ORG","Fig & Olive","934 Palmer Aly NW",,"Washington","DC","200014508","2024-03-13","24","Meeting Food and Beverage","X","*"
"SB17","C00558627","Gallego For Arizona","500343351","ORG","Fig & Olive","934 Palmer Aly NW",,"Washington","DC","200014508","2024-03-13","24","Meeting Food and Beverage","X","*"
"SB17","C00558627","Gallego For Arizona","500343317","ORG","Paraiso, DC","1101 Pennsylvania Ave SE",,"Washington","DC","200032277","2024-03-13","139.9","Meeting Food and Beverage","X","*"
"SB17","C00838300","Committee To Elect Russ For Cd3","B-10461","ORG","Grazie Nonna","1100 15th Street Northwest",,"Washington","DC","20005","2024-01-22","292.02","Meal",,
"SB17","C00498667","Mark Takano For Congress","500438443","ORG","We The Pizza","305 Pennsylvania Ave SE",,"Washington","DC","200031148","2024-03-04","175.89","Meals","X","*"
"SB17","C00498667","Mark Takano For Congress","500432458","ORG","We The Pizza","305 Pennsylvania Ave SE",,"Washington","DC","200031148","2024-02-05","263.84","Meals","X","*"
"SB17","C00540302","Tim Scott For America","SB17.981318.207","ORG","US SENATE DINING HALL","104 HART SENATE BLDG",,"WASHINGTON","DC","20510","2024-01-23","219.2","MEETING EXPENSE: MEALS","X",
"SB17","C00540302","Tim Scott For America","SB17.984649.260","ORG","CAPITOL HILL CLUB","300 FIRST ST SE",,"WASHINGTON","DC","20003","2024-01-12","666.3","MEETING EXPENSE: MEALS","X",
"SB17","C00540302","Tim Scott For America","SB17.975834.004","ORG","BOBBY VAN'S GRILL","1201 NEW YORK AVE NW",,"WASHINGTON","DC","20005","2023-11-28","245.53","MEETING EXPENSE: MEALS","X",
"SB17","C00540302","Tim Scott For America","SB17.975834.006","ORG","CAPITOL HILL CLUB","300 FIRST ST SE",,"WASHINGTON","DC","20003","2023-11-15","60","MEETING EXPENSE: MEALS","X",
"SB17","C00655647","Lori Trahan For Congress Committee","500144551","ORG","Harris Teeter","401 M St SE",,"Washington","DC","200033469","2024-01-11","19.21","Meeting food and beverage","X","*"
"SB17","C00540302","Tim Scott For America","SB17.978583.102","ORG","NARA-YA","88 DISTRICT SQUARE SW","FLOOROOR 3.1","WASHINGTON","DC","20024","2024-01-12","571.2","MEETING EXPENSE: MEALS","X",
"SB17","C00540302","Tim Scott For America","SB17.977211.034","ORG","US SENATE CAFE","120 CONSTITUTION AVE NE","HART SENATE OFFICE BLDG","WASHINGTON","DC","20002","2023-12-26","113.6","MEETING EXPENSE: MEALS","X",
"SB17","C00540302","Tim Scott For America","SB17.979933.185","ORG","CAPITOL HILL CLUB","300 FIRST ST SE",,"WASHINGTON","DC","20003","2023-12-15","84.5","MEETING EXPENSE: MEALS","X",
"SB17","C00655647","Lori Trahan For Congress Committee","500144569","ORG","Whole Foods","101 H St SE",,"Washington","DC","200033986","2024-01-11","10.75","Meeting food and beverage","X","*"
"SB17","C00655647","Lori Trahan For Congress Committee","500144580","ORG","Bistro Cacao","316 Massachusetts Ave NE",,"Washington","DC","200025702","2024-03-21","1782.5","Fundraiser food and beverage","X","*"
"SB17","C00655647","Lori Trahan For Congress Committee","500144552","ORG","Paraiso","1101 Pennsylvania Ave SE",,"Washington","DC","200032277","2024-03-06","241.4","Fundraiser food and beverage","X","*"
"SB17","C00655647","Lori Trahan For Congress Committee","500144553","ORG","Paraiso","1101 Pennsylvania Ave SE",,"Washington","DC","200032277","2024-03-22","1183.24","Fundraiser food and beverage","X","*"
"SB17","C00853473","Jonathan Nez For Congress","CDDI-0000000114879","ORG","Tune Inn Restaurant & Bar","331 1/2 Pennsylvania Ave. SE",,"Washington","DC","20003","2024-03-01","119.6","Food & Beverage","X",
"SB17","C00655647","Lori Trahan For Congress Committee","500144578","ORG","The National Democratic Club","30 Ivy St SE",,"Washington","DC","200034006","2024-01-12","1263.74","Fundraiser food and beverage","X","*"
"SB17","C00513077","Julia Brownley For Congress","500662158","ORG","District Taco","656 Pennsylvania Ave SE",,"Washington","DC","200034304","2024-03-08","88.24","Meals",,
"SB17","C00834861","Elizabeth For Nevada","B-1334","ORG","CAPITOL HILL CLUB","300 FIRST STREET SOUTHEAST",,"WASHINGTON","DC","20003","2024-02-10","344.61","MEALS","X","MEMO: SUBVENDOR OF-MCSHANE LLC"
"SB17","C00765800","Fetterman For Pa","500518381","ORG","Atlas Brew Works","2052 W Virginia Ave NE","# 102","Washington","DC","200021832","2024-03-12","26.12","Meals","X","*"
"SB17","C00765800","Fetterman For Pa","500518382","ORG","Atlas Brew Works","2052 W Virginia Ave NE","# 102","Washington","DC","200021832","2024-03-12","50.62","Meals","X","*"
"SB17","C00765800","Fetterman For Pa","500518383","ORG","Atlas Brew Works","2052 W Virginia Ave NE","# 102","Washington","DC","200021832","2024-03-12","50.16","Meals","X","*"
"SB17","C00765800","Fetterman For Pa","500518384","ORG","We The Pizza","305 Pennsylvania Ave SE","DC20003","Washington","DC","200031148","2024-03-12","23.95","Meals","X","*"
"SB17","C00438697","Latta For Congress","BCA4E7517168E49B6801","ORG","CAPITOL HILL CLUB","300 1ST STREET SE",,"WASHINGTON","DC","200031801","2024-03-18","66.35","MEETING FOOD AND BEVERAGE",,
"SB21B","C00341396","Moveon.Org Political Action","500057251","ORG","ArteHouse DC","1238 Maryland Ave SW",,"Washington","DC","200242140","2024-03-19","244.14","Meals","X","*"
"SB17","C00438697","Latta For Congress","BD4540BAAD69A4E10808","ORG","CAPITOL HILL CLUB","300 1ST STREET SE",,"WASHINGTON","DC","200031801","2024-03-19","103.2","MEETING FOOD AND BEVERAGE","X",
"SB17","C00637363","Jason Crow For Congress","500498755","ORG","Eastern Washington","360 7Th St SE",,"Washington","DC","200032504","2024-03-24","23.8","Catering/meals",,
"SB17","C00573949","Josh Gottheimer For Congress","500642028","ORG","The Frost Group","660 Pennsylvania Ave SE","Ste 202","Washington","DC","200034357","2024-03-18","36.35","Meals",,
"SB17","C00573949","Josh Gottheimer For Congress","500635195","ORG","Chopsmith","11 District Sq SW",,"Washington","DC","200242490","2024-01-22","233.2","Meals","X","*"
"SB17","C00573949","Josh Gottheimer For Congress","500635104","ORG","The Capital Grille","601 Pennsylvania Ave NW",,"Washington","DC","200042601","2024-02-06","326.34","Meals","X","*"
"SB17","C00573949","Josh Gottheimer For Congress","500635105","ORG","The Capital Grille","601 Pennsylvania Ave NW",,"Washington","DC","200042601","2024-02-06","66.11","Meals","X","*"
"SB17","C00573949","Josh Gottheimer For Congress","500635106","ORG","The Capital Grille","601 Pennsylvania Ave NW",,"Washington","DC","200042601","2024-02-06","58.95","Meals","X","*"
"SB17","C00637363","Jason Crow For Congress","500498740","ORG","Wok And Roll","604 H St NW",,"Washington","DC","200013732","2024-03-14","646.1","Catering/meals",,
"SB17","C00349506","Friends Of Maria","500367496","ORG","Bistro Bis","15 E St NW",,"Washington","DC","200011501","2024-02-05","58.67","Meals",,
"SB17","C00226928","Pallone For Congress","17-03-17521-26651","ORG","Osteria Morini","301 Water Street SE",,"Washington","DC","20003","2023-12-22","500","Food & Beverage","X",
"SB17","C00349506","Friends Of Maria","500367494","ORG","Senate Restaurants","1ST St NE","# C","Washington","DC","205100001","2024-01-31","51.6","Meals",,
"SB17","C00349506","Friends Of Maria","500372024","ORG","Senate Restaurants","1ST St NE","# C","Washington","DC","205100001","2024-02-20","51.6","Meals",,
"SB17","C00349506","Friends Of Maria","500375891","ORG","Senate Restaurants","1ST St NE","# C","Washington","DC","205100001","2024-03-19","78.57","Meals",,
"SB17","C00653220","Carol For Congress","B1825AA417E8640D3810","ORG","CAPITOL HILL CLUB","300 FIRST ST. SE",,"WASHINGTON","DC","200031801","2024-01-16","579.75","MEETING EXPENSE/MEALS",,
"SB17","C00652149","Burchett For Congress","SB17.40618","ORG","Bullfeathers","410 1st St SE",,"Washington","DC","20003","2024-02-07","290.02","Meals",,
"SB17","C00652149","Burchett For Congress","SB17.40697","ORG","Member's Dining Room","First St SE",,"Washington","DC","20004","2024-03-08","262.6","Meals",,
"SB17","C00226928","Pallone For Congress","17-03-17470-26513","ORG","Carmine's","425 7th Street NW",,"Washington","DC","20004","2023-10-22","4613.75","Food & Beverage","X",
"SB17","C00226928","Pallone For Congress","17-03-17470-26526","ORG","Paraiso","1101 Pennsylvania Avenue SE",,"Washington","DC","20003","2023-10-22","1109.5","Food & Beverage","X",
"SB17","C00226928","Pallone For Congress","17-03-17470-26510","ORG","Hine Restaurants LLC","1090 Vermont Avenue NW",,"Washington","DC","20005","2023-10-22","1042.25","Food & Beverage","X",
"SB17","C00226928","Pallone For Congress","17-03-17470-26505","ORG","Paraiso","1101 Pennsylvania Avenue SE",,"Washington","DC","20003","2023-10-22","265","Food & Beverage","X",
"SB17","C00238865","Friends Of Rosa Delauro","500644945","ORG","Whole Foods","4530 40Th St NW",,"Washington","DC","200161811","2024-03-29","15.75","Event food and drinks","X","*"
"SB17","C00226928","Pallone For Congress","17-03-17470-26509","ORG","Hine Restaurants LLC","1090 Vermont Avenue NW",,"Washington","DC","20005","2023-10-22","859.37","Food & Beverage","X",
"SB17","C00226928","Pallone For Congress","17-03-17520-26605","ORG","Carmine's","425 7th Street NW",,"Washington","DC","20004","2023-11-20","1150.4","Food & Beverage","X",
"SB17","C00226928","Pallone For Congress","17-03-17520-26599","ORG","Lavagna","539 Eight Street SE",,"Washington","DC","20003","2023-11-20","390","Food & Beverage","X",
"SB17","C00226928","Pallone For Congress","17-03-17520-26607","ORG","Hine Restaurants LLC","1090 Vermont Avenue NW",,"Washington","DC","20005","2023-11-20","1031.25","Food & Beverage","X",
"SB17","C00238865","Friends Of Rosa Delauro","500635034","ORG","BlueJacket","300 Tingey St SE",,"Washington","DC","200034625","2024-02-15","1350","Event venue rental and food","X","*"
