linenumber,fec_committee_id,transaction_id,entity_type,organization_name,last_name,first_name,middle_name,prefix,suffix,street_1,street_2,city,state,zip_code,election_code,date,amount,purpose,memo_code,memo_text,cycle,candidate
SB17,C00840017,500655546,ORG,Gusto,NA,NA,NA,NA,NA,525 20Th St,NA,San Francisco,CA,941074345,NA,2024-04-09,237.22,Payroll Taxes,NA,NA,2024,Alsobrooks
SB17,C00840017,500656719,ORG,Amtrak,NA,NA,NA,NA,NA,1 Massachusetts Ave NW,Fl 4WEST,Washington,DC,200011401,NA,2024-04-16,232,Train Travel,X,*,2024,Alsobrooks
SB17,C00840017,500656718,ORG,United Airlines,NA,NA,NA,NA,NA,233 S Wacker Dr,NA,Chicago,IL,606067147,NA,2024-04-16,204.1,Air Travel,X,*,2024,Alsobrooks
SB17,C00840017,500656717,ORG,United States Postal Service,NA,NA,NA,NA,NA,9801 Apollo Dr,NA,Upper Marlboro,MD,207749997,NA,2024-04-16,204,Postage,X,*,2024,Alsobrooks
SB17,C00840017,500656716,ORG,Cava,NA,NA,NA,NA,NA,9140 Woodmore Center Dr,NA,Lanham,MD,207061653,NA,2024-04-16,194.19,Catering,X,*,2024,Alsobrooks
SB17,C00840017,500656714,ORG,United Airlines,NA,NA,NA,NA,NA,233 S Wacker Dr,NA,Chicago,IL,606067147,NA,2024-04-16,177,Air Travel,X,*,2024,Alsobrooks
SB17,C00840017,500656713,ORG,Dunkin,NA,NA,NA,NA,NA,8909 Central Ave,NA,Capitol Heights,MD,207433804,NA,2024-04-16,165.72,Meals,X,*,2024,Alsobrooks
SB17,C00840017,500656712,ORG,Staples,NA,NA,NA,NA,NA,10530 Campus Way S,NA,Largo,MD,207741309,NA,2024-04-16,154.78,Office Supplies,X,*,2024,Alsobrooks
SB17,C00840017,500656711,ORG,Cava,NA,NA,NA,NA,NA,9140 Woodmore Center Dr,NA,Lanham,MD,207061653,NA,2024-04-16,141.51,Catering,X,*,2024,Alsobrooks
SB17,C00840017,500656710,ORG,Dunkin,NA,NA,NA,NA,NA,8909 Central Ave,NA,Capitol Heights,MD,207433804,NA,2024-04-16,138.78,Meals,X,*,2024,Alsobrooks
SB17,C00840017,500656709,ORG,United Airlines,NA,NA,NA,NA,NA,233 S Wacker Dr,NA,Chicago,IL,606067147,NA,2024-04-16,138,Air Travel,X,*,2024,Alsobrooks
SB17,C00840017,500656708,ORG,Budget Car Rental,NA,NA,NA,NA,NA,300 Centre Pointe Dr,NA,Virginia Beach,VA,234624415,NA,2024-04-16,131.5,Auto Travel,X,*,2024,Alsobrooks
SB17,C00840017,5893751I,PAC,SQUARE ONE POLITICS,NA,NA,NA,NA,NA,PO Box 380209,NA,Brooklyn,NY,112380209,NA,2024-04-17,130.08,Travel,NA,* In-Kind Received,2024,Alsobrooks
SB17,C00840017,500655536,ORG,Democracy Engine,NA,NA,NA,NA,NA,2125 14Th St NW,Apt 101W,Washington,DC,200094497,NA,2024-04-17,128.95,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500656707,ORG,Dunkin,NA,NA,NA,NA,NA,8909 Central Ave,NA,Capitol Heights,MD,207433804,NA,2024-04-16,125.8,Meals,X,*,2024,Alsobrooks
SB17,C00840017,500655578,IND,NA,Appelstein,Julie,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-04-12,125,Travel Stipend,NA,NA,2024,Alsobrooks
SB17,C00840017,500655582,IND,NA,Hines,Jordan,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-04-12,125,Travel Stipend,NA,NA,2024,Alsobrooks
SB17,C00840017,500655581,IND,NA,Henderson,Oscar,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-04-12,125,Travel Stipend,NA,NA,2024,Alsobrooks
SB17,C00840017,500655580,IND,NA,Cooper,Daniel,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-04-12,125,Travel Stipend,NA,NA,2024,Alsobrooks
SB17,C00840017,500655589,IND,NA,Ford,Gina,Regina,NA,NA,11319 Kettering Ter,NA,Upper Marlboro,MD,207741567,NA,2024-04-12,125,Travel Stipend,NA,NA,2024,Alsobrooks
SB17,C00840017,500655588,IND,NA,Winfield,Rachel,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-04-12,125,Travel Stipend,NA,NA,2024,Alsobrooks
SB17,C00840017,500655587,IND,NA,Washington,Omar,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-04-12,125,Travel Stipend,NA,NA,2024,Alsobrooks
SB17,C00840017,500655586,IND,NA,Southworth,Crystal,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-04-12,125,Travel Stipend,NA,NA,2024,Alsobrooks
SB17,C00840017,500655585,IND,NA,Sloan,David,Augustine,NA,Jr,PO Box 3583,NA,Capitol Heights,MD,207913583,NA,2024-04-12,125,Travel Stipend,NA,NA,2024,Alsobrooks
SB17,C00840017,500655605,IND,NA,O'Connell,Sheila,Claire,NA,NA,3916 Washington St,NA,Kensington,MD,208953933,NA,2024-04-12,125,Travel Stipend,NA,NA,2024,Alsobrooks
SB17,C00840017,500655584,IND,NA,Nealon,Ryan,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-04-12,125,Travel Stipend,NA,NA,2024,Alsobrooks
SB17,C00840017,500655583,IND,NA,Meier,Nicholas,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-04-12,125,Travel Stipend,NA,NA,2024,Alsobrooks
SB17,C00840017,500655579,IND,NA,Bridgewater,Kemia,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2024-04-12,125,Travel Stipend,NA,NA,2024,Alsobrooks
SB17,C00840017,500655537,ORG,Democracy Engine,NA,NA,NA,NA,NA,2125 14Th St NW,Apt 101W,Washington,DC,200094497,NA,2024-04-17,120.05,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500656704,ORG,Empower Project,NA,NA,NA,NA,NA,2800 Royal Ave,NA,Monona,WI,537131595,NA,2024-04-16,100,Software Rental,X,*,2024,Alsobrooks
SB17,C00840017,500656703,ORG,Wegman's,NA,NA,NA,NA,NA,9001 Mchugh Dr,NA,Lanham,MD,207061619,NA,2024-04-16,99.57,Fundraising Event Supplies,X,*,2024,Alsobrooks
SB17,C00840017,500656702,ORG,Adobe,NA,NA,NA,NA,NA,801 N 34Th St,NA,Seattle,WA,981038882,NA,2024-04-16,95.39,Software Rental,X,*,2024,Alsobrooks
SB17,C00840017,500656701,ORG,Staples,NA,NA,NA,NA,NA,10530 Campus Way S,NA,Largo,MD,207741309,NA,2024-04-16,95.17,Office Supplies,X,*,2024,Alsobrooks
SB17,C00840017,500656700,ORG,Hyatt Regency Chesapeake Bay,NA,NA,NA,NA,NA,100 Heron Blvd,NA,Cambridge,MD,216133420,NA,2024-04-16,92.17,Lodging,X,*,2024,Alsobrooks
SB17,C00840017,500656699,ORG,Wal-Mart,NA,NA,NA,NA,NA,702 SW 8Th St,NA,Bentonville,AR,727166209,NA,2024-04-16,83.97,Office Supplies,X,*,2024,Alsobrooks
SB17,C00840017,500656697,ORG,United Airlines,NA,NA,NA,NA,NA,233 S Wacker Dr,NA,Chicago,IL,606067147,NA,2024-04-16,82,Air Travel,X,*,2024,Alsobrooks
SB17,C00840017,500656695,ORG,Montgomery County,NA,NA,NA,NA,NA,101 Monroe St,Fl 2,Rockville,MD,208502503,NA,2024-04-16,72,Site Rental,X,*,2024,Alsobrooks
SB17,C00840017,500656694,ORG,Airtable,NA,NA,NA,NA,NA,799 Market St,Fl 8,San Francisco,CA,941032044,NA,2024-04-16,72,Software Rental,X,*,2024,Alsobrooks
SB17,C00840017,500656693,ORG,FedEx,NA,NA,NA,NA,NA,1715 Aaron Brenner Dr,Ste 600,Memphis,TN,381201444,NA,2024-04-16,67.99,Shipping,X,*,2024,Alsobrooks
SB17,C00840017,500656075,PAC,JSTREETPAC,NA,NA,NA,NA,NA,PO Box 33106,NA,Washington,DC,200330106,NA,2024-04-24,51.5,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500656691,ORG,Staples,NA,NA,NA,NA,NA,10530 Campus Way S,NA,Largo,MD,207741309,NA,2024-04-16,45.57,Office Supplies,X,*,2024,Alsobrooks
SB20A,C00840017,500653628,IND,NA,Jonas,Rosalyn,Levy,NA,NA,7770 Norfolk Ave,Apt 1308,Bethesda,MD,208147086,NA,2024-04-16,41.78,Contribution Refund,NA,NA,2024,Alsobrooks
SB17,C00840017,500656690,ORG,United Airlines,NA,NA,NA,NA,NA,233 S Wacker Dr,NA,Chicago,IL,606067147,NA,2024-04-16,40,Air Travel,X,*,2024,Alsobrooks
SB17,C00840017,500655571,ORG,Stripe,NA,NA,NA,NA,NA,354 Oyster Point Blvd,NA,South San Francisco,CA,940801912,NA,2024-04-24,35.79,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500656684,ORG,Social Bee,NA,NA,NA,NA,NA,801 Garden St,Ste 201,Santa Barbara,CA,931017501,NA,2024-04-16,30.74,Software Rental,X,*,2024,Alsobrooks
SB17,C00840017,500656681,ORG,Canva,NA,NA,NA,NA,NA,200 E 6Th St,NA,Austin,TX,787013696,NA,2024-04-16,29.99,Software Rental,X,*,2024,Alsobrooks
SB17,C00840017,500656679,ORG,Hyatt Regency Chesapeake Bay,NA,NA,NA,NA,NA,100 Heron Blvd,NA,Cambridge,MD,216133420,NA,2024-04-16,27.56,Lodging,X,*,2024,Alsobrooks
SB17,C00840017,500656678,ORG,Hyatt Regency Chesapeake Bay,NA,NA,NA,NA,NA,100 Heron Blvd,NA,Cambridge,MD,216133420,NA,2024-04-16,27.56,Lodging,X,*,2024,Alsobrooks
SB17,C00840017,500656675,ORG,Silver Dinner,NA,NA,NA,NA,NA,9151 Ruby Lockhart Blvd,NA,Lanham,MD,207062663,NA,2024-04-16,22.98,Meals,X,*,2024,Alsobrooks
SB17,C00840017,500656676,ORG,Silver Dinner,NA,NA,NA,NA,NA,9151 Ruby Lockhart Blvd,NA,Lanham,MD,207062663,NA,2024-04-16,22.98,Meals,X,*,2024,Alsobrooks
SB17,C00840017,500656677,ORG,Silver Dinner,NA,NA,NA,NA,NA,9151 Ruby Lockhart Blvd,NA,Lanham,MD,207062663,NA,2024-04-16,22.98,Meals,X,*,2024,Alsobrooks
SB17,C00840017,500655538,ORG,Democracy Engine,NA,NA,NA,NA,NA,2125 14Th St NW,Apt 101W,Washington,DC,200094497,NA,2024-04-24,21.01,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500656672,ORG,FedEx,NA,NA,NA,NA,NA,1715 Aaron Brenner Dr,Ste 600,Memphis,TN,381201444,NA,2024-04-16,20.2,Shipping,X,*,2024,Alsobrooks
SB17,C00840017,500656670,ORG,Budget Car Rental,NA,NA,NA,NA,NA,300 Centre Pointe Dr,NA,Virginia Beach,VA,234624415,NA,2024-04-16,17.86,Auto Travel,X,*,2024,Alsobrooks
SB17,C00840017,500655558,ORG,Stripe,NA,NA,NA,NA,NA,354 Oyster Point Blvd,NA,South San Francisco,CA,940801912,NA,2024-04-05,17.63,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500655561,ORG,Stripe,NA,NA,NA,NA,NA,354 Oyster Point Blvd,NA,South San Francisco,CA,940801912,NA,2024-04-10,14.5,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500656668,ORG,Canva,NA,NA,NA,NA,NA,200 E 6Th St,NA,Austin,TX,787013696,NA,2024-04-16,12.99,Software Rental,X,*,2024,Alsobrooks
SB17,C00840017,500655564,ORG,Stripe,NA,NA,NA,NA,NA,354 Oyster Point Blvd,NA,South San Francisco,CA,940801912,NA,2024-04-15,11.7,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500655566,ORG,Stripe,NA,NA,NA,NA,NA,354 Oyster Point Blvd,NA,South San Francisco,CA,940801912,NA,2024-04-17,10.59,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500655570,ORG,Stripe,NA,NA,NA,NA,NA,354 Oyster Point Blvd,NA,South San Francisco,CA,940801912,NA,2024-04-23,10.35,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500655560,ORG,Stripe,NA,NA,NA,NA,NA,354 Oyster Point Blvd,NA,South San Francisco,CA,940801912,NA,2024-04-09,9.89,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500655550,PAC,JSTREETPAC,NA,NA,NA,NA,NA,PO Box 33106,NA,Washington,DC,200330106,NA,2024-04-04,9.2,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500655557,ORG,Stripe,NA,NA,NA,NA,NA,354 Oyster Point Blvd,NA,South San Francisco,CA,940801912,NA,2024-04-04,8.9,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500655563,ORG,Stripe,NA,NA,NA,NA,NA,354 Oyster Point Blvd,NA,South San Francisco,CA,940801912,NA,2024-04-12,7.37,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500656433,ORG,Stripe,NA,NA,NA,NA,NA,354 Oyster Point Blvd,NA,South San Francisco,CA,940801912,NA,2024-04-24,6.28,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500655565,ORG,Stripe,NA,NA,NA,NA,NA,354 Oyster Point Blvd,NA,South San Francisco,CA,940801912,NA,2024-04-16,5.39,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500655569,ORG,Stripe,NA,NA,NA,NA,NA,354 Oyster Point Blvd,NA,South San Francisco,CA,940801912,NA,2024-04-22,4.85,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500655559,ORG,Stripe,NA,NA,NA,NA,NA,354 Oyster Point Blvd,NA,South San Francisco,CA,940801912,NA,2024-04-08,4.18,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500655568,ORG,Stripe,NA,NA,NA,NA,NA,354 Oyster Point Blvd,NA,South San Francisco,CA,940801912,NA,2024-04-19,4.13,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500656430,ORG,Stripe,NA,NA,NA,NA,NA,354 Oyster Point Blvd,NA,South San Francisco,CA,940801912,NA,2024-04-24,3.8,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500655562,ORG,Stripe,NA,NA,NA,NA,NA,354 Oyster Point Blvd,NA,South San Francisco,CA,940801912,NA,2024-04-11,3.22,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500655567,ORG,Stripe,NA,NA,NA,NA,NA,354 Oyster Point Blvd,NA,South San Francisco,CA,940801912,NA,2024-04-18,1.73,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500643563,ORG,Grassroots Media,NA,NA,NA,NA,NA,146 Montgomery Ave,Ste 201,Bala Cynwyd,PA,190042956,NA,2024-03-25,212086.5,Media Advertising,NA,NA,2024,Alsobrooks
SB17,C00840017,500642300,ORG,Grassroots Media,NA,NA,NA,NA,NA,146 Montgomery Ave,Ste 201,Bala Cynwyd,PA,190042956,NA,2024-03-11,152985,Media Advertising,NA,NA,2024,Alsobrooks
SB17,C00840017,500640917,ORG,Grassroots Media,NA,NA,NA,NA,NA,146 Montgomery Ave,Ste 201,Bala Cynwyd,PA,190042956,NA,2024-03-04,150000,Media Advertising,NA,NA,2024,Alsobrooks
SB17,C00840017,500640916,ORG,Grassroots Media,NA,NA,NA,NA,NA,146 Montgomery Ave,Ste 201,Bala Cynwyd,PA,190042956,NA,2024-02-27,150000,Media Advertising,NA,NA,2024,Alsobrooks
SB17,C00840017,500638238,ORG,Grassroots Media,NA,NA,NA,NA,NA,146 Montgomery Ave,Ste 201,Bala Cynwyd,PA,190042956,NA,2024-02-12,105090,Media Advertising,NA,NA,2024,Alsobrooks
SB17,C00840017,500643556,ORG,Grassroots Media,NA,NA,NA,NA,NA,146 Montgomery Ave,Ste 201,Bala Cynwyd,PA,190042956,NA,2024-03-20,95883,Media Advertising,NA,NA,2024,Alsobrooks
SB17,C00840017,500634070,ORG,Break Something Inc,NA,NA,NA,NA,NA,1380 Monroe St NW,# 409,Washington,DC,200103452,NA,2024-02-06,78543,Online Advertising,NA,NA,2024,Alsobrooks
SB17,C00840017,500634083,ORG,Hart Research Associates,NA,NA,NA,NA,NA,1250 Connecticut Ave NW,Ste 530,Washington,DC,200362603,NA,2024-02-02,36000,Research Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500643557,ORG,Magnus Pearson Media,NA,NA,NA,NA,NA,311 Wolfe St,NA,Alexandria,VA,223143725,NA,2024-03-20,30000,Media Production,NA,NA,2024,Alsobrooks
SB17,C00840017,500630636,ORG,Magnus Pearson Media,NA,NA,NA,NA,NA,311 Wolfe St,NA,Alexandria,VA,223143725,NA,2024-01-24,30000,Media Production,NA,NA,2024,Alsobrooks
SB17,C00840017,500642305,ORG,Martins Catering,NA,NA,NA,NA,NA,7400 Greenway Center Dr,NA,Greenbelt,MD,207703503,NA,2024-03-08,26696.92,Catering,NA,NA,2024,Alsobrooks
SB17,C00840017,500644802,ORG,The Center Club,NA,NA,NA,NA,NA,100 Light St,Fl 16,Baltimore,MD,212021153,NA,2023-12-19,20807.66,Site Rental/Catering,X,*,2024,Alsobrooks
SB17,C00840017,500638218,ORG,Gusto,NA,NA,NA,NA,NA,525 20Th St,NA,San Francisco,CA,941074345,NA,2024-02-14,19732.01,Payroll Taxes,NA,NA,2024,Alsobrooks
SB17,C00840017,500640919,ORG,Gusto,NA,NA,NA,NA,NA,525 20Th St,NA,San Francisco,CA,941074345,NA,2024-02-28,19617.71,Payroll Taxes,NA,NA,2024,Alsobrooks
SB17,C00840017,500642301,ORG,Gusto,NA,NA,NA,NA,NA,525 20Th St,NA,San Francisco,CA,941074345,NA,2024-03-14,19454.38,Payroll Taxes,NA,NA,2024,Alsobrooks
SB17,C00840017,500645107,ORG,Gusto,NA,NA,NA,NA,NA,525 20Th St,NA,San Francisco,CA,941074345,NA,2024-03-28,19426.59,Payroll Taxes,NA,NA,2024,Alsobrooks
SB17,C00840017,500626144,ORG,Campaign Finance Consultants Inc,NA,NA,NA,NA,NA,750 1St St NE,Ste 1070,Washington,DC,200028008,NA,2024-01-21,18464.3,Fundraising Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500614427,ORG,Gusto,NA,NA,NA,NA,NA,525 20Th St,NA,San Francisco,CA,941074345,NA,2024-01-11,17143.26,Payroll Taxes,NA,NA,2024,Alsobrooks
SB17,C00840017,500634081,ORG,Gusto,NA,NA,NA,NA,NA,525 20Th St,NA,San Francisco,CA,941074345,NA,2024-01-30,16744.89,Payroll Taxes,NA,NA,2024,Alsobrooks
SB17,C00840017,500643549,ORG,"Rice Consulting, LLC",NA,NA,NA,NA,NA,17 W Courtland St,Ste 210,Bel Air,MD,210143737,NA,2024-03-19,16684.24,Fundraising Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500626138,ORG,Chase Strategy LLC,NA,NA,NA,NA,NA,429 Quincy St NW,Unit B,Washington,DC,200115929,NA,2024-01-17,16500,Campaign Management Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500626153,ORG,Venable LLP,NA,NA,NA,NA,NA,750 E Pratt St,Ste 900,Baltimore,MD,212023157,NA,2024-01-21,15000,Legal Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500614419,ORG,"Blue Wave Political Partners, LLC",NA,NA,NA,NA,NA,122 C St NW,Ste 360,Washington,DC,200012149,NA,2024-01-02,15000,Compliance Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500638220,PAC,EMILYS LIST,NA,NA,NA,NA,NA,1800 M St NW,Ste 375N,Washington,DC,200365862,NA,2024-02-20,13553.88,Direct Mail Production,NA,NA,2024,Alsobrooks
SB17,C00840017,500638222,ORG,Mark Weiss Associates,NA,NA,NA,NA,NA,PO Box 34407,NA,Bethesda,MD,208270407,NA,2024-02-21,12969,Printing,NA,NA,2024,Alsobrooks
SB17,C00840017,500642304,ORG,Magnus Pearson Media,NA,NA,NA,NA,NA,311 Wolfe St,NA,Alexandria,VA,223143725,NA,2024-03-08,12770.19,Media Production,NA,NA,2024,Alsobrooks
SB17,C00840017,500638232,ORG,Campaign Finance Consultants Inc,NA,NA,NA,NA,NA,750 1St St NE,Ste 1070,Washington,DC,200028008,NA,2024-02-20,12539.67,Fundraising Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500634076,ORG,CareFirst Health Insurance,NA,NA,NA,NA,NA,840 1St St NE,NA,Washington,DC,200650003,NA,2024-02-02,10369.19,Insurance,NA,NA,2024,Alsobrooks
SB17,C00840017,500644724,ORG,NAI The Michael Companies Inc,NA,NA,NA,NA,NA,10100 Business Pkwy,NA,Lanham,MD,207061802,NA,2023-12-27,10250,Rent,X,*,2024,Alsobrooks
SB17,C00840017,500626141,ORG,Break Something Inc,NA,NA,NA,NA,NA,1380 Monroe St NW,# 409,Washington,DC,200103452,NA,2024-01-21,10000,Digital Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500626142,ORG,Break Something Inc,NA,NA,NA,NA,NA,1380 Monroe St NW,# 409,Washington,DC,200103452,NA,2024-01-21,10000,Digital Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500626143,ORG,Break Something Inc,NA,NA,NA,NA,NA,1380 Monroe St NW,# 409,Washington,DC,200103452,NA,2024-01-21,10000,Digital Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500638229,ORG,NAI The Michael Companies Inc,NA,NA,NA,NA,NA,10100 Business Pkwy,NA,Lanham,MD,207061802,NA,2024-02-20,10000,Rent,NA,NA,2024,Alsobrooks
SB17,C00840017,500634072,ORG,Break Something Inc,NA,NA,NA,NA,NA,1380 Monroe St NW,# 409,Washington,DC,200103452,NA,2024-02-06,10000,Digital Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500642293,ORG,Break Something Inc,NA,NA,NA,NA,NA,1380 Monroe St NW,# 409,Washington,DC,200103452,NA,2024-03-08,10000,Digital Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500638245,IND,NA,Riley,Reginald,NA,NA,NA,234 Persimmon Cir,NA,Reisterstown,MD,211366464,NA,2024-02-20,9000,Sign Assembly/ Installation,NA,NA,2024,Alsobrooks
SB17,C00840017,500642298,PAC,EMILYS LIST,NA,NA,NA,NA,NA,1800 M St NW,Ste 375N,Washington,DC,200365862,NA,2024-03-08,8848.74,Direct Mail Production,NA,NA,2024,Alsobrooks
SB17,C00840017,500642292,ORG,Break Something Inc,NA,NA,NA,NA,NA,1380 Monroe St NW,# 409,Washington,DC,200103452,NA,2024-03-08,8696,Online Advertising,NA,NA,2024,Alsobrooks
SB17,C00840017,500626150,ORG,"Rice Consulting, LLC",NA,NA,NA,NA,NA,17 W Courtland St,Ste 210,Bel Air,MD,210143737,NA,2024-01-21,8315.48,Fundraising Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500642307,ORG,"Rice Consulting, LLC",NA,NA,NA,NA,NA,17 W Courtland St,Ste 210,Bel Air,MD,210143737,NA,2024-03-08,8000,Fundraising Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500626147,ORG,Katz Watson Group Inc,NA,NA,NA,NA,NA,8006 Ellingson Dr,NA,Chevy Chase,MD,208153030,NA,2024-01-21,8000,Fundraising Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500626146,ORG,Katz Watson Group Inc,NA,NA,NA,NA,NA,8006 Ellingson Dr,NA,Chevy Chase,MD,208153030,NA,2024-01-21,8000,Fundraising Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500645111,ORG,Katz Watson Group Inc,NA,NA,NA,NA,NA,8006 Ellingson Dr,NA,Chevy Chase,MD,208153030,NA,2024-03-27,8000,Fundraising Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500644799,ORG,Color Pro,NA,NA,NA,NA,NA,1441 Mccormick Dr,Ste 1000,Upper Marlboro,MD,207745473,NA,2024-02-09,7970,Printing,X,*,2024,Alsobrooks
SB17,C00840017,500644798,ORG,Color Pro,NA,NA,NA,NA,NA,1441 Mccormick Dr,Ste 1000,Upper Marlboro,MD,207745473,NA,2024-02-15,7504.8,Printing,X,*,2024,Alsobrooks
SB17,C00840017,500638221,ORG,"Blue Wave Political Partners, LLC",NA,NA,NA,NA,NA,122 C St NW,Ste 360,Washington,DC,200012149,NA,2024-02-20,7500,Compliance Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500642291,ORG,"Blue Wave Political Partners, LLC",NA,NA,NA,NA,NA,122 C St NW,Ste 360,Washington,DC,200012149,NA,2024-03-08,7500,Compliance Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500640924,ORG,"NGP VAN, Inc.",NA,NA,NA,NA,NA,1445 New York Ave NW,# 20,Washington,DC,200052134,NA,2024-02-28,7200,Software Rental,NA,NA,2024,Alsobrooks
SB17,C00840017,500634088,ORG,"NGP VAN, Inc.",NA,NA,NA,NA,NA,1445 New York Ave NW,# 20,Washington,DC,200052134,NA,2024-02-05,7200,Software Rental,NA,NA,2024,Alsobrooks
SB17,C00840017,500643564,ORG,"NGP VAN, Inc.",NA,NA,NA,NA,NA,1445 New York Ave NW,# 20,Washington,DC,200052134,NA,2024-03-25,7200,Software Rental,NA,NA,2024,Alsobrooks
SB17,C00840017,500614420,ORG,CareFirst Health Insurance,NA,NA,NA,NA,NA,840 1St St NE,NA,Washington,DC,200650003,NA,2024-01-02,7082.35,Health Insurance,NA,NA,2024,Alsobrooks
SB17,C00840017,500644805,ORG,The Classic Catering People,NA,NA,NA,NA,NA,99 Painters Mill Rd,NA,Owings Mills,MD,211173616,NA,2023-12-05,6716.32,Catering,X,*,2024,Alsobrooks
SB17,C00840017,500638231,ORG,Martins Catering,NA,NA,NA,NA,NA,7400 Greenway Center Dr,NA,Greenbelt,MD,207703503,NA,2024-02-16,6000,Catering,NA,NA,2024,Alsobrooks
SB17,C00840017,500642306,ORG,Occasions Catering,NA,NA,NA,NA,NA,655 Taylor St NE,NA,Washington,DC,200172063,NA,2024-03-11,5833.4,Catering,NA,NA,2024,Alsobrooks
SB17,C00840017,500644691,ORG,"NGP VAN, Inc.",NA,NA,NA,NA,NA,1445 New York Ave NW,# 20,Washington,DC,200052134,NA,2023-12-10,5450,Software Rental,X,*,2024,Alsobrooks
SB17,C00840017,500630648,ORG,LSH GE Gateway 2 LLC,NA,NA,NA,NA,NA,1829 Reisterstown Rd,Ste 300,Pikesville,MD,212087106,NA,2024-01-26,5000,Rent,NA,NA,2024,Alsobrooks
SB17,C00840017,500626149,ORG,Nielsen Consulting LLC,NA,NA,NA,NA,NA,621 11Th St NE,NA,Washington,DC,200025317,NA,2024-01-21,5000,Communication Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500638235,ORG,Nielsen Consulting LLC,NA,NA,NA,NA,NA,621 11Th St NE,NA,Washington,DC,200025317,NA,2024-02-20,5000,Research Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500645113,ORG,Nielsen Consulting LLC,NA,NA,NA,NA,NA,621 11Th St NE,NA,Washington,DC,200025317,NA,2024-03-27,5000,Research Consulting,NA,NA,2024,Alsobrooks
