id,name,slug,amount,state,address,city,zip,naics_code,business_type,race,gender,veteran,non_profit,jobs_retained,date_approved,lender,congressional_district,loan_range_sort_key,previous_loan_range,previous_name,loan_number,sba_office_code,processing_method,loan_status,term,sba_guaranty_percentage,initial_approval_amount,current_approval_amount,undisbursed_amount,franchise_name,servicing_lender_location_id,servicing_lender_name,servicing_lender_address,servicing_lender_city,servicing_lender_state,servicing_lender_zip,rural_urban_indicator,hubzone_indicator,business_age_description,project_city,project_county_name,project_state,project_zip,utilities_proceed,payroll_proceed,mortgage_interest_proceed,rent_proceed,refinance_eidl_proceed,health_care_proceed,debt_interest_proceed,originating_lender_city,originating_lender_state,loan_status_date,originating_lender_location_id,old_slug,lmi_indicator,unmatched_original,unmatched_updated,previous_jobs_reported,ethnicity,forgiveness_amount,forgiveness_date
105062595,"ALLEGHENY VENTURES, LLC",allegheny-ventures-llc-4043807203,16200,WV,105 TAVERN RD Suite 1,MARTINSBURG,25401-2832,531210,Corporation,Unanswered,Unanswered,Unanswered,NA,5,2020-04-27,United Bank,WV-02,NA,NA,NA,4043807203,390,PPP,Paid in Full,24,100,16200,16200,0,Keller Williams Market Center License Agreement,73259,United Bank,11185 Fairfax Blvd,FAIRFAX,VA,22030-5049,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25401-2832,NA,16200,NA,NA,NA,NA,NA,FAIRFAX,VA,2021-04-10,73259,NA,N,NA,NA,NA,Unknown/NotStated,16340.4,2021-03-11
105063237,PG HITMEN/DBA DAVE WADSWORTH AND ASSOCIATES,pg-hitmen-dba-dave-wadsworth-and-associates-1792037310,15100,WV,54 RUE DE TODD,MARTINSBURG,25403,541618,Corporation,Unanswered,Unanswered,Unanswered,NA,4,2020-04-28,Truist Bank d/b/a Branch Banking & Trust Co,WV-02,NA,NA,NA,1792037310,390,PPP,Paid in Full,24,100,15100,15100,0,NA,225134,Truist Bank d/b/a Branch Banking & Trust Co,214 N Tryon St,CHARLOTTE,NC,28202-1078,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25403-0001,NA,15100,NA,NA,NA,NA,NA,CHARLOTTE,NC,2021-02-24,225134,NA,N,NA,NA,NA,Unknown/NotStated,15208.64,2021-01-20
105065319,LAURA LEOPARDI,laura-leopardi-9257438705,11986.25,WV,300 Foxcroft Ave Ste 303,Martinsburg,25401-5341,531210,Independent Contractors,Unanswered,Unanswered,Unanswered,NA,1,2021-04-08,"CNB Bank, Inc.",WV-02,NA,NA,NA,9257438705,390,PPP,Exemption 4,60,100,11986.25,11986.25,0,NA,74975,"CNB Bank, Inc.",101 S Washington St,BERKELEY SPRINGS,WV,25411-1569,R,Y,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25401-5341,1,11983.25,NA,NA,NA,NA,NA,BERKELEY SPRINGS,WV,NA,74975,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
105058637,DOUGH M. STANLEY JR.,dough-m-stanley-jr-5158958203,20833,WV,9128 Williamsport Pike,FALLING WATERS,25419-4913,484110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2020-08-07,"CNB Bank, Inc.",WV-02,NA,NA,NA,5158958203,390,PPP,Exemption 4,60,100,20833,20833,0,NA,74975,"CNB Bank, Inc.",101 S Washington St,BERKELEY SPRINGS,WV,25411-1569,R,N,Existing or more than 2 years old,FALLING WATERS,BERKELEY,WV,25419-4913,NA,20833,NA,NA,NA,NA,NA,BERKELEY SPRINGS,WV,NA,74975,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105070737,KEVIN OBITTS,kevin-obitts-2834208607,5786.65,WV,9413 Williamsport Pike,Falling Waters,25419-4701,453110,Sole Proprietorship,White,Male Owned,Non-Veteran,NA,1,2021-03-15,First United Bank & Trust,WV-02,NA,NA,NA,2834208607,390,PPP,Exemption 4,60,100,5786.65,5786.65,0,NA,30767,First United Bank & Trust,19 S 2nd St,OAKLAND,MD,21550-1517,R,N,Existing or more than 2 years old,Falling Waters,BERKELEY,WV,25419-4701,1,5783.65,NA,NA,NA,NA,NA,OAKLAND,MD,NA,30767,NA,N,NA,NA,NA,Not Hispanic or Latino,NA,NA
105073032,JOSHUA SOWDER,joshua-sowder-5470298603,3735,WV,496 Olympic Dr,Martinsburg,25404-0172,238990,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,NA,1,2021-03-20,City National Bank of West Virginia,WV-02,NA,NA,NA,5470298603,390,PPP,Exemption 4,60,100,3735,3735,0,NA,74995,City National Bank of West Virginia,3601 MacCorkle Ave SE,CHARLESTON,WV,25304-1421,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25404-0172,NA,3735,NA,NA,NA,NA,NA,CHARLESTON,WV,NA,74995,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105047630,"JOSHUA M. WRIGHT, DDS, PLLC",joshua-m-wright-dds-pllc-8301307001,97900,WV,2001 PROFESSIONAL CT,MARTINSBURG,25401-8808,339116,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,7,2020-04-08,Bank of Charles Town,WV-02,NA,NA,NA,8301307001,390,PPP,Exemption 4,24,100,96718.42,97900,0,NA,75098,Bank of Charles Town,111 E Washington St,CHARLES TOWN,WV,25414-1071,R,Y,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25401-8808,NA,97900,NA,NA,NA,NA,NA,CHARLES TOWN,WV,NA,75098,NA,Y,NA,NA,NA,Unknown/NotStated,99020.41,2021-06-04
105050039,BROWN DOG GROUP LLC,brown-dog-group-llc-8028548509,62540.87,WV,121 Buttonwood Ln,Martinsburg,25404-1741,812910,Limited Liability Partnership,Unanswered,Male Owned,Unanswered,NA,15,2021-03-08,Jefferson Security Bank,WV-02,NA,NA,NA,8028548509,390,PPS,Exemption 4,60,100,62540.87,62540.87,0,NA,75400,Jefferson Security Bank,105 E Washington St,SHEPHERDSTOWN,WV,25443,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25404-1741,1,62534.87,NA,NA,NA,NA,NA,SHEPHERDSTOWN,WV,NA,75400,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105062069,GREEN WORKS LAWNS LLC,green-works-lawns-llc-5507117103,17200,WV,1020 HAYMAKER RD,HEDGESVILLE,25427-7152,561730,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,4,2020-04-13,United Bank,WV-02,NA,NA,NA,5507117103,390,PPP,Exemption 4,24,100,17200,17200,0,NA,73259,United Bank,11185 Fairfax Blvd,FAIRFAX,VA,22030-5049,R,N,Existing or more than 2 years old,HEDGESVILLE,BERKELEY,WV,25427-7152,NA,17200,NA,NA,NA,NA,NA,FAIRFAX,VA,NA,73259,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105066237,CTC LOAN PROCESSING LLC,ctc-loan-processing-llc-4206747106,10700,WV,115 Settlement Dr,HEDGESVILLE,25427-6109,522320,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,NA,2,2020-04-13,"CNB Bank, Inc.",WV-02,NA,NA,NA,4206747106,390,PPP,Exemption 4,24,100,10700,10700,0,NA,74975,"CNB Bank, Inc.",101 S Washington St,BERKELEY SPRINGS,WV,25411-1569,R,N,Existing or more than 2 years old,HEDGESVILLE,BERKELEY,WV,25427-6109,NA,10700,NA,NA,NA,NA,NA,BERKELEY SPRINGS,WV,NA,74975,NA,N,NA,NA,NA,Unknown/NotStated,10826.05,2021-06-22
105047211,KENNETH L BANKS DDS,kenneth-l-banks-dds-5281717004,106400,WV,4325 GERRARDSTOWN RD,INWOOD,25428-3449,621210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,13,2020-04-05,United Bank,WV-02,NA,NA,NA,5281717004,390,PPP,Paid in Full,24,100,120800,106400,0,NA,73259,United Bank,11185 Fairfax Blvd,FAIRFAX,VA,22030-5049,R,N,Existing or more than 2 years old,INWOOD,BERKELEY,WV,25428-3449,NA,106400,NA,NA,NA,NA,NA,FAIRFAX,VA,2021-02-20,73259,NA,N,NA,NA,NA,Unknown/NotStated,107215.73,2021-01-20
105049985,"APPLE VALLEY FAMILY MEDICINE AND URGENT CARE, INC.",apple-valley-family-medicine-and-urgent-care-inc-6681557204,63130,WV,202 Foxcroft Avenue,MARTINSBURG,25401-5312,621111,Limited  Liability Company(LLC),Asian,Female Owned,Non-Veteran,NA,7,2020-04-28,City National Bank of West Virginia,WV-02,NA,NA,NA,6681557204,390,PPP,Paid in Full,24,100,63130,63130,0,NA,74995,City National Bank of West Virginia,3601 MacCorkle Ave SE,CHARLESTON,WV,25304-1421,R,Y,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25401-5312,NA,55000,NA,6000,NA,NA,2130,CHARLESTON,WV,2021-03-19,74995,NA,Y,NA,NA,NA,Not Hispanic or Latino,63615.75,2021-02-10
105050062,MONARCH EXCAVATING LLC,monarch-excavating-llc-4544177006,62416,WV,346 Charles town Rd,MARTINSBURG,25405-6260,532412,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,NA,8,2020-04-03,Jefferson Security Bank,WV-02,NA,NA,NA,4544177006,390,PPP,Paid in Full,24,100,59800,62416,0,NA,75400,Jefferson Security Bank,105 E Washington St,SHEPHERDSTOWN,WV,25443,R,N,New Business or 2 years or less,MARTINSBURG,BERKELEY,WV,25405-6260,NA,62416,NA,NA,NA,NA,NA,SHEPHERDSTOWN,WV,2021-05-18,75400,NA,N,NA,NA,NA,Not Hispanic or Latino,63038.43,2021-04-08
105051252,BETHEL PENTECOSTAL ASSEMBLY OF GOD,bethel-pentecostal-assembly-of-god-3589737203,51684.26,WV,2010 TAVERN RD,MARTINSBURG,25401-8811,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,TRUE,6,2020-04-27,Jefferson Security Bank,WV-02,NA,NA,NA,3589737203,390,PPP,Paid in Full,24,100,51684.25,51684.26,0,NA,75400,Jefferson Security Bank,105 E Washington St,SHEPHERDSTOWN,WV,25443,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25401-8811,NA,51684.26,NA,NA,NA,NA,NA,SHEPHERDSTOWN,WV,2021-05-18,75400,NA,N,NA,NA,NA,Unknown/NotStated,52185.31,2021-04-13
105058266,CRYSTAL ROGERS,crystal-rogers-9359288502,20833.32,WV,14 Sopwith Way,Martinsburg,25401-7358,624410,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2021-03-12,"CNB Bank, Inc.",WV-02,NA,NA,NA,9359288502,390,PPS,Exemption 4,60,100,20833.32,20833.32,0,NA,74975,"CNB Bank, Inc.",101 S Washington St,BERKELEY SPRINGS,WV,25411-1569,R,Y,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25401-7358,1,20830.32,NA,NA,NA,NA,NA,BERKELEY SPRINGS,WV,NA,74975,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
105060137,JANOCT LLC,janoct-llc-8784128605,20588,WV,237 Station Ter W,Martinsburg,25403-4001,541511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,1,2021-03-25,Bank of Clarke County,WV-02,NA,NA,NA,8784128605,390,PPP,Exemption 4,60,100,20588,20588,0,NA,73092,Bank of Clarke County,2 E Main St,BERRYVILLE,VA,22611-1338,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25403-4001,NA,20588,NA,NA,NA,NA,NA,BERRYVILLE,VA,NA,73092,NA,N,NA,NA,NA,Unknown/NotStated,20633.75,2021-06-23
105065504,MERCEDES DOCKENEY,mercedes-dockeney-8983957309,11702,WV,70 Bright Cherry Court,MARTINSBURG,25403-7302,621399,Self-Employed Individuals,White,Female Owned,Unanswered,NA,1,2020-05-01,City National Bank of West Virginia,WV-02,NA,NA,NA,8983957309,390,PPP,Paid in Full,24,100,11702,11702,0,NA,74995,City National Bank of West Virginia,3601 MacCorkle Ave SE,CHARLESTON,WV,25304-1421,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25403-7302,NA,11702,NA,NA,NA,NA,NA,CHARLESTON,WV,2021-02-23,74995,NA,N,NA,NA,NA,Not Hispanic or Latino,11781.31,2021-01-08
105056649,"GREG JENKINS AUTO CARE, LLC",greg-jenkins-auto-care-llc-9550457006,24900,WV,2140 Williamsport Pike,MARTINSBURG,25404-4337,811111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,5,2020-04-09,"CNB Bank, Inc.",WV-02,NA,NA,NA,9550457006,390,PPP,Paid in Full,24,100,24900,24900,0,NA,74975,"CNB Bank, Inc.",101 S Washington St,BERKELEY SPRINGS,WV,25411-1569,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25404-4337,NA,24900,NA,NA,NA,NA,NA,BERKELEY SPRINGS,WV,2021-01-08,74975,NA,N,NA,NA,NA,Unknown/NotStated,25065.77,2020-12-15
105074755,THE HAIRCUT PLACE,the-haircut-place-6740638103,2300,WV,53 MONROE ST,MARTINSBURG,25404-3385,812112,Sole Proprietorship,Unanswered,Female Owned,Unanswered,NA,1,2020-07-22,United Bank,WV-02,NA,NA,NA,6740638103,390,PPP,Exemption 4,60,100,2300,2300,0,NA,73259,United Bank,11185 Fairfax Blvd,FAIRFAX,VA,22030-5049,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25404-3385,NA,2300,NA,NA,NA,NA,NA,FAIRFAX,VA,NA,73259,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105051801,CHAMBERS CHIROPRACTIC,chambers-chiropractic-2713458300,47536.92,WV,319B Lutz Ave,Martinsburg,25404-6362,621310,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,NA,5,2021-01-21,"CNB Bank, Inc.",WV-02,NA,NA,NA,2713458300,390,PPS,Exemption 4,60,100,47536.92,47536.92,0,NA,74975,"CNB Bank, Inc.",101 S Washington St,BERKELEY SPRINGS,WV,25411-1569,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25404-6362,1,47533.92,NA,NA,NA,NA,NA,BERKELEY SPRINGS,WV,NA,74975,NA,N,NA,NA,NA,Not Hispanic or Latino,NA,NA
105061814,JASON LEWIS,jason-lewis-3239368500,17639.77,WV,10533 Apple Harvest Dr,Martinsburg,25403-6021,112112,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2021-02-23,Jefferson Security Bank,WV-02,NA,NA,NA,3239368500,390,PPP,Exemption 4,60,100,17639.77,17639.77,0,NA,75400,Jefferson Security Bank,105 E Washington St,SHEPHERDSTOWN,WV,25443,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25403-6021,NA,17639.77,NA,NA,NA,NA,NA,SHEPHERDSTOWN,WV,NA,75400,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105073919,"CONSTRUCTION ESTIMATING SERVICES, INC.",construction-estimating-services-inc-6262357100,3000,WV,220 CREIGHTON CT,MARTINSBURG,25404-6308,541990,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,NA,1,2020-04-14,United Bank,WV-02,NA,NA,NA,6262357100,390,PPP,Exemption 4,24,100,3000,3000,0,NA,73259,United Bank,11185 Fairfax Blvd,FAIRFAX,VA,22030-5049,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25404-6308,NA,3000,NA,NA,NA,NA,NA,FAIRFAX,VA,NA,73259,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105049949,GEMA RETAILS INC,gema-retails-inc-4535017209,63600,WV,980 Foxcroft Avenue,Martinsburg,25401,722513,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,NA,14,2020-04-27,First United Bank & Trust,WV-02,NA,NA,NA,4535017209,390,PPP,Paid in Full,24,100,63600,63600,0,NA,30767,First United Bank & Trust,19 S 2nd St,OAKLAND,MD,21550-1517,R,Y,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25401-0001,2600,46000,NA,15000,NA,NA,NA,OAKLAND,MD,2021-01-20,30767,NA,Y,NA,NA,NA,Unknown/NotStated,63995.73,2020-12-15
105052998,NEUROLOGY CENTER OF EXCELLENCE PLLC,neurology-center-of-excellence-pllc-4916937207,40300,WV,93 CRIMSON CIR,MARTINSBURG,25403-6397,621111,Sole Proprietorship,Unanswered,Male Owned,Unanswered,NA,3,2020-04-27,United Bank,WV-02,NA,NA,NA,4916937207,390,PPP,Paid in Full,24,100,40300,40300,0,NA,73259,United Bank,11185 Fairfax Blvd,FAIRFAX,VA,22030-5049,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25403-6397,NA,40300,NA,NA,NA,NA,NA,FAIRFAX,VA,2021-05-13,73259,NA,N,NA,NA,NA,Unknown/NotStated,40673.89,2021-04-05
105058949,BARBARA BRAND,barbara-brand-8434848903,20833,WV,30 Nozzle Dr,Falling Waters,25419-4796,624410,Self-Employed Individuals,Unanswered,Female Owned,Non-Veteran,NA,1,2021-05-11,"Harvest Small Business Finance, LLC",WV-02,NA,NA,NA,8434848903,390,PPS,Exemption 4,60,100,20833,20833,0,NA,509316,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 232,Laguna Hills,CA,92653,R,N,Existing or more than 2 years old,Falling Waters,BERKELEY,WV,25419-4796,NA,20833,NA,NA,NA,NA,NA,Laguna Hills,CA,NA,509316,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105058615,ABAYOMI SHODIPO,abayomi-shodipo-4896498509,20833,WV,43 Globe St,Martinsburg,25404-6559,541611,Sole Proprietorship,Black or African American,Male Owned,Non-Veteran,NA,1,2021-02-26,Itria Ventures LLC,WV-02,NA,NA,NA,4896498509,390,PPP,Exemption 4,60,100,20833,20833,0,NA,529471,Itria Ventures LLC,"One Penn Plaza, Suite 4530",New York,NY,10119,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25404-6559,1,20831,NA,NA,NA,NA,NA,New York,NY,NA,529471,NA,N,NA,NA,NA,Not Hispanic or Latino,NA,NA
105059619,SYNAE ROUSE,synae-rouse-8513648802,20830,WV,43 Vespucci Ln,Martinsburg,25404-1807,541410,Sole Proprietorship,Black or African American,Female Owned,Veteran,NA,1,2021-04-22,"Prestamos CDFI, LLC",WV-02,NA,NA,NA,8513648802,390,PPP,Exemption 4,60,100,20830,20830,0,NA,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25404-1807,1,20827,NA,NA,NA,NA,NA,Phoenix,AZ,NA,188361,NA,N,NA,NA,NA,Not Hispanic or Latino,NA,NA
105052620,GADDY TRUCKING LLC,gaddy-trucking-llc-9395158506,42185,WV,1508 Raven Blvd,Martinsburg,25404-3747,484110,Limited  Liability Company(LLC),Black or African American,Male Owned,Non-Veteran,NA,1,2021-03-12,Cross River Bank,WV-02,NA,NA,NA,9395158506,390,PPS,Exemption 4,60,100,42185,42185,0,NA,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25404-3747,1,42182,NA,NA,NA,NA,NA,TEANECK,NJ,NA,456756,NA,N,NA,NA,NA,Not Hispanic or Latino,NA,NA
105056595,"LL & M, INC.",ll-m-inc-5817017408,25000,WV,72 Pedal Car Drive,INWOOD,25428-3714,722511,Subchapter S Corporation,White,Female Owned,Unanswered,NA,12,2020-05-13,City National Bank of West Virginia,WV-02,NA,NA,NA,5817017408,390,PPP,Paid in Full,24,100,25000,25000,0,NA,74995,City National Bank of West Virginia,3601 MacCorkle Ave SE,CHARLESTON,WV,25304-1421,R,N,Existing or more than 2 years old,INWOOD,BERKELEY,WV,25428-3714,NA,20000,NA,5000,NA,NA,NA,CHARLESTON,WV,2021-02-23,74995,NA,N,NA,NA,NA,Not Hispanic or Latino,25173.61,2021-01-26
105062857,RELIABLE HOME SALES LLC,reliable-home-sales-llc-3557088810,15700,WV,115 Aikens Ctr # 3,Martinsburg,25404-6210,531210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,2,2021-04-15,United Bank,WV-02,NA,NA,NA,3557088810,390,PPS,Exemption 4,60,100,15700,15700,0,NA,73259,United Bank,11185 Fairfax Blvd,FAIRFAX,VA,22030-5049,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25404-6210,1,15697,NA,NA,NA,NA,NA,FAIRFAX,VA,NA,73259,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105068517,ERICA SEREBOUR,erica-serebour-1799288608,7970.62,WV,145 Rubens Cir 145 Rubens Circle Matinsburg Wv.25403,Martinsburg,25403-8397,624410,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2021-03-13,Bank of Charles Town,WV-02,NA,NA,NA,1799288608,390,PPP,Exemption 4,60,100,7970.62,7970.62,0,NA,75098,Bank of Charles Town,111 E Washington St,CHARLES TOWN,WV,25414-1071,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25403-8397,1,7967.62,NA,NA,NA,NA,NA,CHARLES TOWN,WV,NA,75098,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105050107,RCH CONSTRUCTION LLC,rch-construction-llc-4441647405,62100,WV,112 SUMMERS ST,INWOOD,25428-3706,236115,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,NA,9,2020-05-09,"Pendleton Community Bank, Inc.",WV-02,NA,NA,NA,4441647405,390,PPP,Exemption 4,24,100,62100,62100,0,NA,75118,"Pendleton Community Bank, Inc.",128 N Main St,FRANKLIN,WV,26807,R,N,Existing or more than 2 years old,INWOOD,BERKELEY,WV,25428-3706,NA,62100,NA,NA,NA,NA,NA,FRANKLIN,WV,NA,75118,NA,N,NA,NA,NA,Not Hispanic or Latino,NA,NA
105068810,CORINNE AMBROSE,corinne-ambrose-2226608801,7617,WV,40 Logan Ct,Inwood,25428-4320,454110,Sole Proprietorship,Unanswered,Female Owned,Non-Veteran,NA,1,2021-04-11,Itria Ventures LLC,WV-02,NA,NA,NA,2226608801,390,PPP,Exemption 4,60,100,7617,7617,0,NA,529471,Itria Ventures LLC,"One Penn Plaza, Suite 4530",New York,NY,10119,R,N,Existing or more than 2 years old,Inwood,BERKELEY,WV,25428-4320,NA,7616,NA,NA,NA,NA,NA,New York,NY,NA,529471,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105070151,TC HOME IMPROVEMENTS LLC,tc-home-improvements-llc-4100667805,6267,WV,6673 Dry Run Rd,HEDGESVILLE,25427-7413,238390,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,1,2020-05-27,"CNB Bank, Inc.",WV-02,NA,NA,NA,4100667805,390,PPP,Paid in Full,24,100,6267,6267,0,NA,74975,"CNB Bank, Inc.",101 S Washington St,BERKELEY SPRINGS,WV,25411-1569,R,N,New Business or 2 years or less,HEDGESVILLE,BERKELEY,WV,25427-7413,NA,6267,NA,NA,NA,NA,NA,BERKELEY SPRINGS,WV,2020-11-13,74975,NA,N,NA,NA,NA,Unknown/NotStated,6292.41,2020-10-29
105075317,DEAMONTE LINDSAY,deamonte-lindsay-7055389005,1757,WV,105 Station Ter E,Martinsburg,25403-4005,721110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2021-05-23,"Capital Plus Financial, LLC",WV-02,NA,NA,NA,7055389005,390,PPP,Exemption 4,60,100,1757,1757,0,NA,529472,"Capital Plus Financial, LLC",2247 Central Drive,Bedford,TX,76021,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25403-4005,NA,1757,NA,NA,NA,NA,NA,Bedford,TX,NA,529472,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105062094,KID'S WORLD INC.,kid-s-world-inc-9979828510,17164,WV,11507 Winchester Ave,Bunker Hill,25413-4322,624410,Subchapter S Corporation,White,Female Owned,Non-Veteran,NA,7,2021-03-12,Bank of Clarke County,WV-02,NA,NA,NA,9979828510,390,PPP,Exemption 4,60,100,17164,17164,0,NA,73092,Bank of Clarke County,2 E Main St,BERRYVILLE,VA,22611-1338,R,N,Existing or more than 2 years old,Bunker Hill,BERKELEY,WV,25413-4322,1,17159,NA,NA,NA,NA,NA,BERRYVILLE,VA,NA,73092,NA,N,NA,NA,NA,Not Hispanic or Latino,NA,NA
105048502,"PREMIER MASONRY & BUILDING SUPPLY, LLC",premier-masonry-building-supply-llc-8698577009,82267,WV,346 CHARLES TOWN RD,MARTINSBURG,25405-6260,423320,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,4,2020-04-08,Jefferson Security Bank,WV-02,NA,NA,NA,8698577009,390,PPP,Paid in Full,24,100,94605,82267,0,NA,75400,Jefferson Security Bank,105 E Washington St,SHEPHERDSTOWN,WV,25443,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25405-6260,NA,82267,NA,NA,NA,NA,NA,SHEPHERDSTOWN,WV,2021-05-18,75400,NA,N,NA,NA,NA,Unknown/NotStated,83126.23,2021-04-29
105049150,LAS TRANCA'S OF MARTINSBURG INC,las-tranca-s-of-martinsburg-inc-9900527004,73224.55,WV,720 FOXCROFT AVE,MARTINSBURG,25401-1838,722511,Corporation,Unanswered,Unanswered,Unanswered,NA,20,2020-04-09,Jefferson Security Bank,WV-02,NA,NA,NA,9900527004,390,PPP,Exemption 4,24,100,73224.55,73224.55,0,NA,75400,Jefferson Security Bank,105 E Washington St,SHEPHERDSTOWN,WV,25443,R,Y,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25401-1838,NA,73224.55,NA,NA,NA,NA,NA,SHEPHERDSTOWN,WV,NA,75400,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
105059239,JAEDA BROWN,jaeda-brown-1603039010,20832,WV,63 Farm Pond Ln,Martinsburg,25404-3463,423860,Sole Proprietorship,Black or African American,Female Owned,Non-Veteran,NA,1,2021-05-13,"Prestamos CDFI, LLC",WV-02,NA,NA,NA,1603039010,390,PPP,Exemption 4,60,100,20832,20832,0,NA,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25404-3463,NA,20831,NA,NA,NA,NA,NA,Phoenix,AZ,NA,188361,NA,N,NA,NA,NA,Not Hispanic or Latino,NA,NA
105061612,CAROL JEAN LLC,carol-jean-llc-3511548506,18014,WV,315 Legion St,Martinsburg,25404-4844,722410,Limited  Liability Company(LLC),White,Female Owned,Non-Veteran,NA,5,2021-02-24,United Bank,WV-02,NA,NA,NA,3511548506,390,PPS,Exemption 4,60,100,18014,18014,0,NA,73259,United Bank,11185 Fairfax Blvd,FAIRFAX,VA,22030-5049,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25404-4844,1,18012,NA,NA,NA,NA,NA,FAIRFAX,VA,NA,73259,NA,N,NA,NA,NA,Not Hispanic or Latino,NA,NA
105067471,"BOLDUC HOME IMPROVEMENTS, LLC",bolduc-home-improvements-llc-1875847105,9197.5,WV,120 CASTEEL DR,MARTINSBURG,25404-7608,236118,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,2,2020-04-10,Jefferson Security Bank,WV-02,NA,NA,NA,1875847105,390,PPP,Exemption 4,24,100,9197.5,9197.5,0,NA,75400,Jefferson Security Bank,105 E Washington St,SHEPHERDSTOWN,WV,25443,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25404-7608,NA,9197.5,NA,NA,NA,NA,NA,SHEPHERDSTOWN,WV,NA,75400,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
