end_date,election_type,result_type,special,office,district,name_raw,party,jurisdiction,votes,year,election_day,absentee,provisional,second_absentee
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Jim Shea,DEM,Dorchester,263,2018,183,5,4,6
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Krish O'Mara Vignarajah,DEM,Dorchester,169,2018,100,1,2,3
2018-06-26T00:00:00Z,primary,certified,FALSE,Comptroller,NA,Peter Franchot,DEM,Dorchester,1847,2018,1256,40,26,42
2018-06-26T00:00:00Z,primary,certified,FALSE,Attorney General,NA,Brian E. Frosh,DEM,Dorchester,1686,2018,1141,36,25,42
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Ben Cardin,DEM,Dorchester,1558,2018,1037,34,21,32
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Erik Jetmir,DEM,Dorchester,24,2018,18,0,0,0
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Chelsea Manning,DEM,Dorchester,117,2018,83,2,2,3
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Marcia H. Morgan,DEM,Dorchester,77,2018,60,1,1,5
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Jerome Jerry Segal,DEM,Dorchester,53,2018,40,1,0,1
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Richard Rikki Vaughn,DEM,Dorchester,36,2018,26,2,2,2
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Debbie Rica Wilson,DEM,Dorchester,112,2018,90,1,2,4
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Lih Young,DEM,Dorchester,46,2018,32,0,1,0
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Michael Brown,DEM,Dorchester,399,2018,271,11,8,15
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Jesse Colvin,DEM,Dorchester,910,2018,620,11,8,16
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Allison Galbraith,DEM,Dorchester,278,2018,194,4,4,9
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Erik Lane,DEM,Dorchester,35,2018,24,0,1,2
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Michael Pullen,DEM,Dorchester,255,2018,167,7,5,5
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Steve Worton,DEM,Dorchester,76,2018,56,3,2,0
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,37,Holly Wright,DEM,Dorchester,1609,2018,1098,29,22,35
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,37A,"Charles Cephas, Sr.",DEM,Dorchester,369,2018,236,12,7,39
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,37A,Sheree Sample-Hughes,DEM,Dorchester,518,2018,352,8,7,10
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,37B,Dan O'Hare,DEM,Dorchester,910,2018,626,15,10,22
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Larry Hogan,REP,Dorchester,2424,2018,1883,40,34,38
2018-06-26T00:00:00Z,primary,certified,FALSE,Comptroller,NA,Anjali Reed Phukan,REP,Dorchester,1551,2018,1205,19,23,27
2018-06-26T00:00:00Z,primary,certified,FALSE,Attorney General,NA,Craig Wolf,REP,Dorchester,1765,2018,1371,19,28,27
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Tony Campbell,REP,Dorchester,403,2018,300,9,6,6
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Chris Chaffee,REP,Dorchester,783,2018,632,10,8,8
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Evan M. Cronhardt,REP,Dorchester,25,2018,16,1,0,0
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Nnabu Eze,REP,Dorchester,24,2018,17,0,0,1
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,John R. Graziani,REP,Dorchester,112,2018,90,0,0,1
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Christina J. Grigorian,REP,Dorchester,232,2018,184,4,3,2
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Albert Binyahmin Howard,REP,Dorchester,15,2018,13,0,0,1
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Bill Krehnbrink,REP,Dorchester,35,2018,28,1,0,0
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,"Gerald I. Smith, Jr.",REP,Dorchester,79,2018,67,0,0,3
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Blaine Taylor,REP,Dorchester,101,2018,82,2,2,0
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Brian Charles Vaeth,REP,Dorchester,24,2018,17,0,1,2
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Martin Elborn,REP,Dorchester,233,2018,179,4,2,3
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Andy Harris,REP,Dorchester,2149,2018,1686,39,30,34
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Lamont Taylor,REP,Dorchester,71,2018,51,0,1,0
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,37,Adelaide Addie Eckardt,REP,Dorchester,2128,2018,1671,33,24,30
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,37A,Frank E. Cooke,REP,Dorchester,266,2018,195,6,5,7
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,37B,Christopher T. Adams,REP,Dorchester,901,2018,673,18,10,14
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,37B,Mimi Gedamu,REP,Dorchester,111,2018,87,0,1,2
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,37B,Keith Graffius,REP,Dorchester,934,2018,760,7,11,9
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,37B,Johnny Mautz,REP,Dorchester,1731,2018,1367,31,22,23
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,"Rushern L. Baker, III",DEM,Frederick,3190,2018,2231,70,29,39
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Ralph Jaffe,DEM,Frederick,348,2018,262,7,9,3
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Ben Jealous,DEM,Frederick,7759,2018,5756,115,88,77
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,"James Hugh Jones, II",DEM,Frederick,274,2018,212,4,8,2
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Valerie Ervin,DEM,Frederick,595,2018,443,31,10,5
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Rich Madaleno,DEM,Frederick,1066,2018,731,23,12,11
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Alec Ross,DEM,Frederick,646,2018,481,11,13,5
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Jim Shea,DEM,Frederick,1005,2018,702,20,8,6
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Krish O'Mara Vignarajah,DEM,Frederick,2597,2018,1909,45,31,27
2018-06-26T00:00:00Z,primary,certified,FALSE,Comptroller,NA,Peter Franchot,DEM,Frederick,15437,2018,11275,282,163,147
2018-06-26T00:00:00Z,primary,certified,FALSE,Attorney General,NA,Brian E. Frosh,DEM,Frederick,15455,2018,11233,285,167,145
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Ben Cardin,DEM,Frederick,13713,2018,9729,260,122,127
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Erik Jetmir,DEM,Frederick,269,2018,194,10,6,9
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Chelsea Manning,DEM,Frederick,1370,2018,1062,28,33,18
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Marcia H. Morgan,DEM,Frederick,551,2018,428,12,12,2
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Jerome Jerry Segal,DEM,Frederick,714,2018,596,10,10,15
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Richard Rikki Vaughn,DEM,Frederick,348,2018,255,8,4,5
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Debbie Rica Wilson,DEM,Frederick,619,2018,473,8,11,6
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Lih Young,DEM,Frederick,498,2018,388,10,15,0
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,06,Andrew Duck,DEM,Frederick,943,2018,645,16,20,9
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,06,George English,DEM,Frederick,113,2018,78,8,3,3
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,06,Chris Graves,DEM,Frederick,162,2018,114,7,4,1
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,06,Nadia Hashimi,DEM,Frederick,1337,2018,1011,20,24,13
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,06,Christopher Hearsey,DEM,Frederick,66,2018,43,5,2,2
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,06,Roger Manno,DEM,Frederick,866,2018,598,33,16,15
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,06,Aruna Miller,DEM,Frederick,2654,2018,1758,46,33,24
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,06,David Trone,DEM,Frederick,4669,2018,3341,76,42,27
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,08,Utam Paul,DEM,Frederick,344,2018,280,7,6,0
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,08,Jamie Raskin,DEM,Frederick,5790,2018,4342,101,45,71
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,08,Summer Spring,DEM,Frederick,913,2018,756,14,6,15
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,03,Jennifer M. Brannan,DEM,Frederick,2549,2018,1867,47,42,33
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,03,Jennifer Dougherty,DEM,Frederick,3611,2018,2638,70,50,32
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,03,Ronald Nelson Young,DEM,Frederick,4717,2018,3193,95,47,41
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,04,Jessica Douglass,DEM,Frederick,3323,2018,2545,56,34,30
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,04,Sabrina Massett,DEM,Frederick,3143,2018,2324,53,16,31
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,03A,Carol L. Krimm,DEM,Frederick,4460,2018,2923,82,43,37
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,03A,Ryan Trout,DEM,Frederick,2034,2018,1442,44,37,25
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,03A,Karen Lewis Young,DEM,Frederick,5393,2018,3623,105,62,46
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,03B,Ken Kerr,DEM,Frederick,2873,2018,2206,49,19,35
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,04,Ysela Bravo,DEM,Frederick,5293,2018,3969,83,38,48
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,04,Lois Jarman,DEM,Frederick,5374,2018,4006,90,39,43
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,04,Darrin Ryan Smith,DEM,Frederick,4508,2018,3407,73,36,38
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Larry Hogan,REP,Frederick,15897,2018,13205,205,130,94
2018-06-26T00:00:00Z,primary,certified,FALSE,Comptroller,NA,Anjali Reed Phukan,REP,Frederick,12626,2018,10473,169,102,77
2018-06-26T00:00:00Z,primary,certified,FALSE,Attorney General,NA,Craig Wolf,REP,Frederick,13163,2018,10912,172,101,82
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Tony Campbell,REP,Frederick,4055,2018,3423,44,33,24
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Chris Chaffee,REP,Frederick,2751,2018,2253,35,20,14
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Evan M. Cronhardt,REP,Frederick,270,2018,212,5,4,2
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Nnabu Eze,REP,Frederick,275,2018,207,4,2,3
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,John R. Graziani,REP,Frederick,1447,2018,1229,20,12,7
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Christina J. Grigorian,REP,Frederick,2003,2018,1671,25,14,15
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Albert Binyahmin Howard,REP,Frederick,137,2018,107,0,0,5
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Bill Krehnbrink,REP,Frederick,206,2018,164,3,0,2
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,"Gerald I. Smith, Jr.",REP,Frederick,671,2018,547,15,2,2
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Blaine Taylor,REP,Frederick,754,2018,626,8,5,5
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Brian Charles Vaeth,REP,Frederick,204,2018,165,6,4,0
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,06,Kurt Elsasser,REP,Frederick,483,2018,386,13,2,4
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,06,Amie Hoeber,REP,Frederick,3716,2018,2845,68,25,29
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,06,Lisa Lloyd,REP,Frederick,828,2018,643,13,9,6
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,06,Bradley St. Rohrs,REP,Frederick,363,2018,299,10,5,3
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,08,Bridgette L. Cooper,REP,Frederick,1931,2018,1636,18,17,17
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,08,John Walsh,REP,Frederick,3507,2018,3039,33,17,13
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,08,Victor Williams,REP,Frederick,2081,2018,1781,23,19,10
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,03,Craig Giangrande,REP,Frederick,4912,2018,3956,76,32,32
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,03,Billy Shreve,REP,Frederick,1521,2018,1136,35,17,15
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,04,Michael Hough,REP,Frederick,8060,2018,6909,84,53,40
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,03A,Mike Bowersox,REP,Frederick,2801,2018,2052,69,17,16
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,03A,James Dvorak,REP,Frederick,2533,2018,1864,72,16,11
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,03B,William Bill Folden,REP,Frederick,2448,2018,2088,25,12,22
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,04,Barrie S. Ciliberti,REP,Frederick,6398,2018,5486,69,37,32
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,04,Dan Cox,REP,Frederick,7072,2018,6048,69,47,38
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,04,Jesse T. Pippy,REP,Frederick,6445,2018,5508,69,40,36
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,"Rushern L. Baker, III",DEM,Garrett,132,2018,88,2,0,1
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Ralph Jaffe,DEM,Garrett,36,2018,26,1,0,1
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Ben Jealous,DEM,Garrett,330,2018,193,6,4,2
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,"James Hugh Jones, II",DEM,Garrett,41,2018,28,0,1,0
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Valerie Ervin,DEM,Garrett,46,2018,38,0,0,0
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Rich Madaleno,DEM,Garrett,67,2018,32,1,1,0
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Alec Ross,DEM,Garrett,61,2018,50,0,1,0
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Jim Shea,DEM,Garrett,71,2018,47,3,0,0
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Krish O'Mara Vignarajah,DEM,Garrett,130,2018,88,4,2,0
2018-06-26T00:00:00Z,primary,certified,FALSE,Comptroller,NA,Peter Franchot,DEM,Garrett,870,2018,575,18,9,5
2018-06-26T00:00:00Z,primary,certified,FALSE,Attorney General,NA,Brian E. Frosh,DEM,Garrett,843,2018,550,17,9,5
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Ben Cardin,DEM,Garrett,740,2018,460,16,9,3
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Erik Jetmir,DEM,Garrett,8,2018,8,0,0,0
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Chelsea Manning,DEM,Garrett,97,2018,72,1,0,1
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Marcia H. Morgan,DEM,Garrett,43,2018,32,0,0,1
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Jerome Jerry Segal,DEM,Garrett,27,2018,18,2,0,0
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Richard Rikki Vaughn,DEM,Garrett,12,2018,11,0,0,0
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Debbie Rica Wilson,DEM,Garrett,35,2018,27,0,1,0
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Lih Young,DEM,Garrett,21,2018,18,0,0,0
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,06,Andrew Duck,DEM,Garrett,111,2018,65,4,0,2
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,06,George English,DEM,Garrett,18,2018,14,1,1,0
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,06,Chris Graves,DEM,Garrett,21,2018,17,0,1,0
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,06,Nadia Hashimi,DEM,Garrett,57,2018,45,0,1,0
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,06,Christopher Hearsey,DEM,Garrett,6,2018,3,0,0,0
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,06,Roger Manno,DEM,Garrett,366,2018,233,5,4,0
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,06,Aruna Miller,DEM,Garrett,96,2018,68,5,1,1
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,06,David Trone,DEM,Garrett,321,2018,208,4,1,2
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,01A,Michael Dreisbach,DEM,Garrett,815,2018,534,15,7,5
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Larry Hogan,REP,Garrett,3135,2018,2337,67,15,10
2018-06-26T00:00:00Z,primary,certified,FALSE,Comptroller,NA,Anjali Reed Phukan,REP,Garrett,2308,2018,1710,43,12,8
2018-06-26T00:00:00Z,primary,certified,FALSE,Attorney General,NA,Craig Wolf,REP,Garrett,2481,2018,1840,49,13,7
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Tony Campbell,REP,Garrett,519,2018,389,9,3,1
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Chris Chaffee,REP,Garrett,910,2018,636,19,2,1
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Evan M. Cronhardt,REP,Garrett,53,2018,40,1,0,0
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Nnabu Eze,REP,Garrett,26,2018,22,0,0,0
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,John R. Graziani,REP,Garrett,101,2018,72,2,0,1
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Christina J. Grigorian,REP,Garrett,379,2018,300,9,2,1
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Albert Binyahmin Howard,REP,Garrett,48,2018,39,2,0,0
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Bill Krehnbrink,REP,Garrett,32,2018,21,2,2,0
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,"Gerald I. Smith, Jr.",REP,Garrett,161,2018,123,4,1,0
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Blaine Taylor,REP,Garrett,147,2018,124,2,0,0
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Brian Charles Vaeth,REP,Garrett,28,2018,20,1,0,0
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,06,Kurt Elsasser,REP,Garrett,166,2018,129,2,1,0
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,06,Amie Hoeber,REP,Garrett,2201,2018,1603,39,11,7
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,06,Lisa Lloyd,REP,Garrett,457,2018,367,11,1,0
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,06,Bradley St. Rohrs,REP,Garrett,101,2018,74,6,0,0
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,01,George C. Edwards,REP,Garrett,2917,2018,2181,59,13,9
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,01A,Wendell R. Beitzel,REP,Garrett,2309,2018,1745,45,11,8
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,01A,"James M. Virts, Jr.",REP,Garrett,1024,2018,749,21,4,2
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,"Rushern L. Baker, III",DEM,Harford,1992,2018,1278,27,14,25
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Ralph Jaffe,DEM,Harford,272,2018,188,3,1,1
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Ben Jealous,DEM,Harford,6416,2018,4221,59,45,57
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,"James Hugh Jones, II",DEM,Harford,229,2018,159,5,6,2
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Valerie Ervin,DEM,Harford,670,2018,479,12,5,4
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Rich Madaleno,DEM,Harford,496,2018,311,16,2,8
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Alec Ross,DEM,Harford,501,2018,349,6,8,5
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Jim Shea,DEM,Harford,1804,2018,1172,16,15,16
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Krish O'Mara Vignarajah,DEM,Harford,1755,2018,1139,29,19,27
2018-06-26T00:00:00Z,primary,certified,FALSE,Comptroller,NA,Peter Franchot,DEM,Harford,12511,2018,8195,151,94,126
2018-06-26T00:00:00Z,primary,certified,FALSE,Attorney General,NA,Brian E. Frosh,DEM,Harford,12269,2018,7994,148,93,119
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Ben Cardin,DEM,Harford,10985,2018,7021,147,63,122
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Erik Jetmir,DEM,Harford,253,2018,184,5,3,4
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Chelsea Manning,DEM,Harford,1003,2018,727,14,17,6
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Marcia H. Morgan,DEM,Harford,445,2018,301,2,2,4
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Jerome Jerry Segal,DEM,Harford,591,2018,438,3,11,8
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Richard Rikki Vaughn,DEM,Harford,302,2018,214,3,5,2
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Debbie Rica Wilson,DEM,Harford,560,2018,370,10,4,6
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Lih Young,DEM,Harford,335,2018,229,6,7,5
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,01,Michael Brown,DEM,Harford,1005,2018,686,20,5,8
